organ,cell type,id,Location
Epithelial cells,epithelial cell,8575,2
Epithelial cells,epithelial cell,6017,2
Epithelial cells,epithelial cell,54443,2
Epithelial cells,epithelial cell,144501,2
Epithelial cells,epithelial cell,8796,2
Epithelial cells,epithelial cell,1039,2
Epithelial cells,epithelial cell,122706,2
Epithelial cells,epithelial cell,1191,2
Epithelial cells,epithelial cell,4257,2
Epithelial cells,epithelial cell,6284,2
Epithelial cells,epithelial cell,1410,2
Epithelial cells,epithelial cell,132299,2
Epithelial cells,epithelial cell,1956,2
Epithelial cells,epithelial cell,1029,2
Epithelial cells,epithelial cell,1382,2
Epithelial cells,epithelial cell,4072,3
Epithelial cells,epithelial cell,3682,3
Epithelial cells,epithelial cell,7412,3
Epithelial cells,epithelial cell,3570,3
Epithelial cells,epithelial cell,290,3
Epithelial cells,epithelial cell,3572,3
Epithelial cells,epithelial cell,7056,3
Epithelial cells,epithelial cell,100133941,3
Epithelial cells,epithelial cell,4588,3
Epithelial cells,epithelial cell,4684,3
Epithelial cells,epithelial cell,3655,3
Epithelial cells,epithelial cell,1010,3
Epithelial cells,epithelial cell,1016,3
Epithelial cells,epithelial cell,3880,3
Epithelial cells,epithelial cell,947,3
Epithelial cells,epithelial cell,2210,3
Epithelial cells,epithelial cell,5788,3
Epithelial cells,epithelial cell,960,3
Epithelial cells,epithelial cell,3358,3
Epithelial cells,epithelial cell,59,3
Epithelial cells,epithelial cell,3815,3
Epithelial cells,epithelial cell,214,3
Epithelial cells,epithelial cell,9069,3
Epithelial cells,epithelial cell,1525,3
Epithelial cells,epithelial cell,6382,3
Epithelial cells,epithelial cell,6606,3
Epithelial cells,epithelial cell,177,3
Epithelial cells,epithelial cell,429,3
Epithelial cells,epithelial cell,56676,3
Epithelial cells,epithelial cell,886,3
Epithelial cells,epithelial cell,92196,3
Epithelial cells,epithelial cell,9201,3
Epithelial cells,epithelial cell,10630,3
Epithelial cells,epithelial cell,25803,3
Epithelial cells,epithelial cell,9076,3
Epithelial cells,epithelial cell,1499,3
Epithelial cells,epithelial cell,2706,3
Epithelial cells,epithelial cell,5175,3
Epithelial cells,epithelial cell,488,3
Epithelial cells,epithelial cell,7430,3
Epithelial cells,epithelial cell,4045,3
Epithelial cells,epithelial cell,266675,3
Epithelial cells,epithelial cell,1364,3
Epithelial cells,epithelial cell,10637,3
Epithelial cells,epithelial cell,4583,3
Epithelial cells,epithelial cell,8935,3
Epithelial cells,epithelial cell,1836,3
Epithelial cells,epithelial cell,1811,3
Epithelial cells,epithelial cell,8792,3
Epithelial cells,epithelial cell,29850,3
Epithelial cells,epithelial cell,915,3
Epithelial cells,epithelial cell,135112,3
Epithelial cells,epithelial cell,100526664,3
Epithelial cells,epithelial cell,6121,3
Epithelial cells,epithelial cell,4250,3
Epithelial cells,epithelial cell,246,3
Epithelial cells,epithelial cell,360,3
Epithelial cells,epithelial cell,2028,3
Epithelial cells,epithelial cell,1839,3
Epithelial cells,epithelial cell,3383,3
Epithelial cells,epithelial cell,3672,3
Epithelial cells,epithelial cell,3673,3
Epithelial cells,epithelial cell,3676,3
Epithelial cells,epithelial cell,3709,3
Epithelial cells,epithelial cell,56667,3
Epithelial cells,epithelial cell,85407,3
Epithelial cells,epithelial cell,5027,3
Epithelial cells,epithelial cell,79949,3
Epithelial cells,epithelial cell,6337,3
Epithelial cells,epithelial cell,6425,3
Epithelial cells,epithelial cell,6476,3
Epithelial cells,epithelial cell,7103,3
Epithelial cells,epithelial cell,23584,3
Epithelial cells,epithelial cell,576,3
Epithelial cells,epithelial cell,976,3
Epithelial cells,epithelial cell,158067,3
Epithelial cells,epithelial cell,158798,3
Epithelial cells,epithelial cell,126133,3
Epithelial cells,epithelial cell,253650,3
Epithelial cells,epithelial cell,100287718,3
Epithelial cells,epithelial cell,147495,3
Epithelial cells,epithelial cell,149773,3
Epithelial cells,epithelial cell,54848,3
Epithelial cells,epithelial cell,200894,3
Epithelial cells,epithelial cell,84071,3
Epithelial cells,epithelial cell,85026,3
Epithelial cells,epithelial cell,84852,3
Epithelial cells,epithelial cell,56673,3
Epithelial cells,epithelial cell,400073,3
Epithelial cells,epithelial cell,388327,3
Epithelial cells,epithelial cell,84798,3
Epithelial cells,epithelial cell,127795,3
Epithelial cells,epithelial cell,128602,3
Epithelial cells,epithelial cell,728,3
Epithelial cells,epithelial cell,134121,3
Epithelial cells,epithelial cell,168090,3
Epithelial cells,epithelial cell,116328,3
Epithelial cells,epithelial cell,199731,3
Epithelial cells,epithelial cell,388389,3
Epithelial cells,epithelial cell,130940,3
Epithelial cells,epithelial cell,149473,3
Epithelial cells,epithelial cell,80125,3
Epithelial cells,epithelial cell,339829,3
Epithelial cells,epithelial cell,160777,3
Epithelial cells,epithelial cell,91409,3
Epithelial cells,epithelial cell,388611,3
Epithelial cells,epithelial cell,389118,3
Epithelial cells,epithelial cell,257177,3
Epithelial cells,epithelial cell,200844,3
Epithelial cells,epithelial cell,200373,3
Epithelial cells,epithelial cell,80217,3
Epithelial cells,epithelial cell,54777,3
Epithelial cells,epithelial cell,146845,3
Epithelial cells,epithelial cell,26074,3
Epithelial cells,epithelial cell,79846,3
Epithelial cells,epithelial cell,89876,3
Epithelial cells,epithelial cell,57501,3
Epithelial cells,epithelial cell,91851,3
Epithelial cells,epithelial cell,81035,3
Epithelial cells,epithelial cell,65250,3
Epithelial cells,epithelial cell,8532,3
Epithelial cells,epithelial cell,55152,3
Epithelial cells,epithelial cell,79877,3
Epithelial cells,epithelial cell,8642,3
Epithelial cells,epithelial cell,100874048,3
Epithelial cells,epithelial cell,1767,3
Epithelial cells,epithelial cell,1768,3
Epithelial cells,epithelial cell,64446,3
Epithelial cells,epithelial cell,23333,3
Epithelial cells,epithelial cell,349152,3
Epithelial cells,epithelial cell,92749,3
Epithelial cells,epithelial cell,401124,3
Epithelial cells,epithelial cell,79659,3
Epithelial cells,epithelial cell,200132,3
Epithelial cells,epithelial cell,199221,3
Epithelial cells,epithelial cell,345930,3
Epithelial cells,epithelial cell,100130771,3
Epithelial cells,epithelial cell,80258,3
Epithelial cells,epithelial cell,22875,3
Epithelial cells,epithelial cell,101927279,3
Epithelial cells,epithelial cell,2066,3
Epithelial cells,epithelial cell,285141,3
Epithelial cells,epithelial cell,84668,3
Epithelial cells,epithelial cell,345757,3
Epithelial cells,epithelial cell,646851,3
Epithelial cells,epithelial cell,128876,3
Epithelial cells,epithelial cell,130888,3
Epithelial cells,epithelial cell,2259,3
Epithelial cells,epithelial cell,114827,3
Epithelial cells,epithelial cell,643977,3
Epithelial cells,epithelial cell,391059,3
Epithelial cells,epithelial cell,401024,3
Epithelial cells,epithelial cell,199920,3
Epithelial cells,epithelial cell,440119,3
Epithelial cells,epithelial cell,2619,3
Epithelial cells,epithelial cell,246176,3
Epithelial cells,epithelial cell,8522,3
Epithelial cells,epithelial cell,84850,3
Epithelial cells,epithelial cell,83468,3
Epithelial cells,epithelial cell,55592,3
Epithelial cells,epithelial cell,100873969,3
Epithelial cells,epithelial cell,2861,3
Epithelial cells,epithelial cell,352887,3
Epithelial cells,epithelial cell,399949,3
Epithelial cells,epithelial cell,54768,3
Epithelial cells,epithelial cell,55081,3
Epithelial cells,epithelial cell,57560,3
Epithelial cells,epithelial cell,3587,3
Epithelial cells,epithelial cell,53832,3
Epithelial cells,epithelial cell,3653,3
Epithelial cells,epithelial cell,126298,3
Epithelial cells,epithelial cell,3745,3
Epithelial cells,epithelial cell,100652824,3
Epithelial cells,epithelial cell,124602,3
Epithelial cells,epithelial cell,79667,3
Epithelial cells,epithelial cell,126823,3
Epithelial cells,epithelial cell,85442,3
Epithelial cells,epithelial cell,388633,3
Epithelial cells,epithelial cell,101927364,3
Epithelial cells,epithelial cell,198437,3
Epithelial cells,epithelial cell,388780,3
Epithelial cells,epithelial cell,2846,3
Epithelial cells,epithelial cell,26018,3
Epithelial cells,epithelial cell,390205,3
Epithelial cells,epithelial cell,90506,3
Epithelial cells,epithelial cell,400891,3
Epithelial cells,epithelial cell,84190,3
Epithelial cells,epithelial cell,155368,3
Epithelial cells,epithelial cell,113655,3
Epithelial cells,epithelial cell,650794,3
Epithelial cells,epithelial cell,8777,3
Epithelial cells,epithelial cell,83661,3
Epithelial cells,epithelial cell,341676,3
Epithelial cells,epithelial cell,283948,3
Epithelial cells,epithelial cell,23420,3
Epithelial cells,epithelial cell,93233,3
Epithelial cells,epithelial cell,83538,3
Epithelial cells,epithelial cell,79701,3
Epithelial cells,epithelial cell,100506759,3
Epithelial cells,epithelial cell,220213,3
Epithelial cells,epithelial cell,10536,3
Epithelial cells,epithelial cell,5217,3
Epithelial cells,epithelial cell,57157,3
Epithelial cells,epithelial cell,221476,3
Epithelial cells,epithelial cell,196500,3
Epithelial cells,epithelial cell,10026,3
Epithelial cells,epithelial cell,120379,3
Epithelial cells,epithelial cell,5305,3
Epithelial cells,epithelial cell,54979,3
Epithelial cells,epithelial cell,10154,3
Epithelial cells,epithelial cell,145376,3
Epithelial cells,epithelial cell,100874243,3
Epithelial cells,epithelial cell,114796,3
Epithelial cells,epithelial cell,101928378,3
Epithelial cells,epithelial cell,135250,3
Epithelial cells,epithelial cell,101926888,3
Epithelial cells,epithelial cell,22821,3
Epithelial cells,epithelial cell,55544,3
Epithelial cells,epithelial cell,284485,3
Epithelial cells,epithelial cell,83853,3
Epithelial cells,epithelial cell,116832,3
Epithelial cells,epithelial cell,89765,3
Epithelial cells,epithelial cell,221421,3
Epithelial cells,epithelial cell,340526,3
Epithelial cells,epithelial cell,161394,3
Epithelial cells,epithelial cell,283726,3
Epithelial cells,epithelial cell,286133,3
Epithelial cells,epithelial cell,79628,3
Epithelial cells,epithelial cell,10723,3
Epithelial cells,epithelial cell,6567,3
Epithelial cells,epithelial cell,6515,3
Epithelial cells,epithelial cell,10559,3
Epithelial cells,epithelial cell,50651,3
Epithelial cells,epithelial cell,389015,3
Epithelial cells,epithelial cell,6610,3
Epithelial cells,epithelial cell,285958,3
Epithelial cells,epithelial cell,132203,3
Epithelial cells,epithelial cell,92017,3
Epithelial cells,epithelial cell,55064,3
Epithelial cells,epithelial cell,84221,3
Epithelial cells,epithelial cell,221409,3
Epithelial cells,epithelial cell,25876,3
Epithelial cells,epithelial cell,170463,3
Epithelial cells,epithelial cell,401236,3
Epithelial cells,epithelial cell,161003,3
Epithelial cells,epithelial cell,2054,3
Epithelial cells,epithelial cell,136306,3
Epithelial cells,epithelial cell,341359,3
Epithelial cells,epithelial cell,64518,3
Epithelial cells,epithelial cell,26011,3
Epithelial cells,epithelial cell,55314,3
Epithelial cells,epithelial cell,441151,3
Epithelial cells,epithelial cell,92703,3
Epithelial cells,epithelial cell,79583,3
Epithelial cells,epithelial cell,642987,3
Epithelial cells,epithelial cell,91978,3
Epithelial cells,epithelial cell,7220,3
Epithelial cells,epithelial cell,144448,3
Epithelial cells,epithelial cell,199223,3
Epithelial cells,epithelial cell,92104,3
Epithelial cells,epithelial cell,79739,3
Epithelial cells,epithelial cell,164395,3
Epithelial cells,epithelial cell,80086,3
Epithelial cells,epithelial cell,127733,3
Epithelial cells,epithelial cell,220594,3
Epithelial cells,epithelial cell,54554,3
Epithelial cells,epithelial cell,140686,3
Epithelial cells,epithelial cell,7512,3
Epithelial cells,epithelial cell,729013,3
Epithelial cells,epithelial cell,51364,3
Epithelial cells,epithelial cell,7701,3
Epithelial cells,epithelial cell,84914,3
Epithelial cells,epithelial cell,23140,3
Epithelial cells,epithelial cell,3897,3
Epithelial cells,epithelial cell,4311,3
Epithelial cells,epithelial cell,220963,3
Epithelial cells,epithelial cell,10864,3
Epithelial cells,epithelial cell,5172,3
Epithelial cells,epithelial cell,6521,3
Epithelial cells,epithelial cell,157724,3
Epithelial cells,epithelial cell,7010,3
Epithelial cells,epithelial cell,362,3
Epithelial cells,epithelial cell,643865,3
Epithelial cells,epithelial cell,59272,3
Epithelial cells,epithelial cell,361,3
Epithelial cells,epithelial cell,185,3
Epithelial cells,epithelial cell,186,3
Epithelial cells,epithelial cell,8618,3
Epithelial cells,epithelial cell,857,3
Epithelial cells,epithelial cell,283152,3
Epithelial cells,epithelial cell,387934,3
Epithelial cells,epithelial cell,4291,3
Epithelial cells,epithelial cell,10568,3
Epithelial cells,epithelial cell,51673,3
Epithelial cells,epithelial cell,7495,3
Epithelial cells,epithelial cell,2319,3
Epithelial cells,epithelial cell,55079,3
Epithelial cells,epithelial cell,9074,3
Epithelial cells,epithelial cell,2065,3
Epithelial cells,epithelial cell,341640,3
Epithelial cells,epithelial cell,55503,3
Epithelial cells,epithelial cell,6318,3
Epithelial cells,epithelial cell,2350,3
Epithelial cells,epithelial cell,5133,3
Epithelial cells,epithelial cell,201633,3
Epithelial cells,epithelial cell,6564,3
Epithelial cells,epithelial cell,7439,3
Epithelial cells,epithelial cell,3688,3
Epithelial cells,epithelial cell,7051,3
Epithelial cells,epithelial cell,1366,3
Epithelial cells,epithelial cell,7032,3
Epithelial cells,epithelial cell,55504,3
Epithelial cells,epithelial cell,7429,3
Epithelial cells,epithelial cell,3691,3
Epithelial cells,epithelial cell,1134,3
Epithelial cells,epithelial cell,65989,3
Epithelial cells,epithelial cell,8322,3
Epithelial cells,epithelial cell,1734,3
Epithelial cells,epithelial cell,389434,3
Epithelial cells,epithelial cell,57211,3
Epithelial cells,epithelial cell,684,3
Epithelial cells,epithelial cell,1003,3
Epithelial cells,epithelial cell,54567,3
Epithelial cells,epithelial cell,89822,3
Epithelial cells,epithelial cell,83483,3
Epithelial cells,epithelial cell,10266,3
Epithelial cells,epithelial cell,4071,3
Epithelial cells,epithelial cell,55273,3
Epithelial cells,epithelial cell,7102,3
Epithelial cells,epithelial cell,219699,3
Epithelial cells,epithelial cell,2064,3
Epithelial cells,epithelial cell,131,3
Epithelial cells,epithelial cell,634,3
Epithelial cells,epithelial cell,8581,3
Epithelial cells,epithelial cell,11065,3
Epithelial cells,epithelial cell,187,3
Epithelial cells,epithelial cell,2995,3
Epithelial cells,epithelial cell,8516,3
Epithelial cells,epithelial cell,4041,3
Epithelial cells,epithelial cell,27253,3
Epithelial cells,epithelial cell,63895,3
Epithelial cells,epithelial cell,1365,4
Epithelial cells,epithelial cell,196374,4
Epithelial cells,epithelial cell,727897,4
Epithelial cells,epithelial cell,7356,4
Epithelial cells,epithelial cell,4586,4
Epithelial cells,epithelial cell,6286,4
Epithelial cells,epithelial cell,4162,4
Epithelial cells,epithelial cell,100506658,4
Epithelial cells,epithelial cell,5304,4
Epithelial cells,epithelial cell,6280,4
Epithelial cells,epithelial cell,7082,4
Epithelial cells,epithelial cell,796,4
Epithelial cells,epithelial cell,4025,4
Epithelial cells,epithelial cell,4582,4
Epithelial cells,epithelial cell,81607,4
Epithelial cells,epithelial cell,117156,4
Epithelial cells,epithelial cell,1834,4
Epithelial cells,epithelial cell,2707,4
Epithelial cells,epithelial cell,54102,4
Epithelial cells,epithelial cell,284217,4
Epithelial cells,epithelial cell,733,4
Epithelial cells,epithelial cell,759,4
Epithelial cells,epithelial cell,6357,4
Epithelial cells,epithelial cell,6364,4
Epithelial cells,epithelial cell,6354,4
Epithelial cells,epithelial cell,1013,4
Epithelial cells,epithelial cell,8407,4
Epithelial cells,epithelial cell,7031,4
Epithelial cells,epithelial cell,231,4
Epithelial cells,epithelial cell,117159,4
Epithelial cells,epithelial cell,118430,4
Epithelial cells,epithelial cell,7113,4
Epithelial cells,epithelial cell,284340,4
